JimmyCarr1_Audio.json,7,news,59.82,60.34,0.52,1
JimmyCarr1_Audio.json,8,in,60.7,60.85,0.15,0
JimmyCarr1_Audio.json,8,a,60.85,60.98,0.13,1
JimmyCarr1_Audio.json,8,flooded,60.98,61.4,0.42,0
JimmyCarr1_Audio.json,8,kitchen,61.4,61.92,0.52,0
JimmyCarr1_Audio.json,9,crime,62.67,63.17,0.5,0
JimmyCarr1_Audio.json,10,and,64.69,64.81,0.12,0
JimmyCarr1_Audio.json,10,I,64.81,64.84,0.03,0
JimmyCarr1_Audio.json,10,couldn,64.84,65.14,0.3,0
JimmyCarr1_Audio.json,10,help,65.14,65.31,0.17,0
JimmyCarr1_Audio.json,10,but,65.31,65.43,0.12,0
JimmyCarr1_Audio.json,10,think,65.43,65.92,0.49,1
JimmyCarr1_Audio.json,11,trying,66.87,67.12,0.25,1
JimmyCarr1_Audio.json,11,to,67.12,67.3,0.18,1
JimmyCarr1_Audio.json,11,help,67.3,67.58,0.28,1
JimmyCarr1_Audio.json,12,if,74.64,74.83,0.19,1
JimmyCarr1_Audio.json,12,anything,74.83,75.26,0.43,0
JimmyCarr1_Audio.json,12,you,75.26,75.38,0.12,0
JimmyCarr1_Audio.json,12,making,75.38,75.74,0.36,0
JimmyCarr1_Audio.json,12,matters,75.74,76.09,0.35,0
JimmyCarr1_Audio.json,12,worse,76.09,76.46,0.37,0
JimmyCarr1_Audio.json,13,most,78.73,79.07,0.34,1
JimmyCarr1_Audio.json,13,time,79.07,79.28,0.21,1
JimmyCarr1_Audio.json,13,we,79.28,79.39,0.11,0
JimmyCarr1_Audio.json,13,had,79.39,79.51,0.12,0
JimmyCarr1_Audio.json,13,a,79.51,79.55,0.04,0
JimmyCarr1_Audio.json,13,White,79.55,79.84,0.29,0
JimmyCarr1_Audio.json,13,Christmas,79.84,80.52,0.68,0
JimmyCarr1_Audio.json,13,I,80.56,80.72,0.16,1
JimmyCarr1_Audio.json,13,made,80.72,81.02,0.3,0
JimmyCarr1_Audio.json,13,snow,81.02,81.35,0.33,0
JimmyCarr1_Audio.json,13,angels,81.35,82.02,0.67,0
JimmyCarr1_Audio.json,14,I,82.33,82.52,0.19,1
JimmyCarr1_Audio.json,14,skated,82.52,82.97,0.45,0
JimmyCarr1_Audio.json,14,on,82.97,83.08,0.11,0
JimmyCarr1_Audio.json,14,the,83.08,83.17,0.09,0
JimmyCarr1_Audio.json,14,ice,83.17,83.46,0.29,0
JimmyCarr1_Audio.json,14,and,83.46,83.57,0.11,0
JimmyCarr1_Audio.json,14,took,83.57,83.74,0.17,0
JimmyCarr1_Audio.json,14,out,83.74,83.88,0.14,0
JimmyCarr1_Audio.json,14,three,83.88,84.02,0.14,0
JimmyCarr1_Audio.json,14,pedestrians,84.02,84.67,0.65,0
JimmyCarr1_Audio.json,15,pages,90.16,90.58,0.42,0
JimmyCarr1_Audio.json,15,jokes,90.58,91.11,0.53,0
JimmyCarr1_Audio.json,16,it's,92.69,92.76,0.07,0
JimmyCarr1_Audio.json,16,a,92.76,92.81,0.05,0
JimmyCarr1_Audio.json,16,bad,92.81,93.0,0.19,0
JimmyCarr1_Audio.json,16,example,93.0,93.34,0.34,0
JimmyCarr1_Audio.json,16,but,93.34,93.49,0.15,0
JimmyCarr1_Audio.json,16,most,93.49,93.71,0.22,0
JimmyCarr1_Audio.json,16,will,93.71,93.82,0.11,0
JimmyCarr1_Audio.json,16,happen,93.82,94.14,0.32,0
JimmyCarr1_Audio.json,16,but,94.14,94.28,0.14,0
JimmyCarr1_Audio.json,16,most,94.28,94.54,0.26,0
JimmyCarr1_Audio.json,16,images,94.54,94.94,0.4,0
JimmyCarr1_Audio.json,17,Michael,97.58,97.82,0.24,0
JimmyCarr1_Audio.json,17,talking,97.82,98.15,0.33,0
JimmyCarr1_Audio.json,17,to,98.15,98.28,0.13,0
JimmyCarr1_Audio.json,17,north,98.28,98.56,0.28,0
JimmyCarr1_Audio.json,17,African,98.56,99.0,0.44,0
JimmyCarr1_Audio.json,17,gun,99.0,99.26,0.26,0
JimmyCarr1_Audio.json,17,in,99.26,99.34,0.08,0
JimmyCarr1_Audio.json,17,her,99.34,99.47,0.13,0
JimmyCarr1_Audio.json,17,native,99.47,99.84,0.37,0
JimmyCarr1_Audio.json,17,language,99.84,100.29,0.45,0
JimmyCarr1_Audio.json,17,pharaohs,100.29,100.88,0.59,0
JimmyCarr1_Audio.json,17,we,100.88,101.02,0.14,1
JimmyCarr1_Audio.json,17,just,101.02,101.45,0.43,1
JimmyCarr1_Audio.json,18,clicked,101.98,102.46,0.48,0
JimmyCarr1_Audio.json,18,bungee,106.55,106.94,0.39,0
JimmyCarr1_Audio.json,18,jump,106.94,107.22,0.28,0
JimmyCarr1_Audio.json,18,everyone,107.22,107.71,0.49,1
JimmyCarr1_Audio.json,19,some,110.44,110.73,0.29,0
JimmyCarr1_Audio.json,19,comics,110.73,111.22,0.49,0
JimmyCarr1_Audio.json,19,not,111.27,111.55,0.28,0
JimmyCarr1_Audio.json,19,only,111.55,111.93,0.38,1
JimmyCarr1_Audio.json,19,to,111.96,112.11,0.15,1
JimmyCarr1_Audio.json,19,an,112.11,112.19,0.08,0
JimmyCarr1_Audio.json,19,audience,112.19,112.56,0.37,0
JimmyCarr1_Audio.json,19,they,112.56,112.73,0.17,1
JimmyCarr1_Audio.json,19,pretend,112.73,113.14,0.41,0
JimmyCarr1_Audio.json,19,they,113.14,113.21,0.07,0
JimmyCarr1_Audio.json,19,recently,113.21,113.64,0.43,0
JimmyCarr1_Audio.json,19,broke,113.64,113.93,0.29,0
JimmyCarr1_Audio.json,19,up,113.93,114.06,0.13,0
JimmyCarr1_Audio.json,19,with,114.06,114.15,0.09,0
JimmyCarr1_Audio.json,19,the,114.15,114.21,0.06,0
JimmyCarr1_Audio.json,19,girl,114.21,114.48,0.27,0
JimmyCarr1_Audio.json,19,that,114.48,114.6,0.12,0
JimmyCarr1_Audio.json,19,she,114.6,114.75,0.15,0
JimmyCarr1_Audio.json,19,left,114.75,115.02,0.27,0
JimmyCarr1_Audio.json,19,for,115.02,115.16,0.14,0
JimmyCarr1_Audio.json,19,another,115.16,115.39,0.23,0
JimmyCarr1_Audio.json,19,guy,115.39,115.79,0.4,0
JimmyCarr1_Audio.json,19,to,116.0,116.13,0.13,0
JimmyCarr1_Audio.json,19,tow,116.13,116.3,0.17,0
JimmyCarr1_Audio.json,19,line,116.3,116.73,0.43,0
JimmyCarr1_Audio.json,19,the,116.91,117.01,0.1,1
JimmyCarr1_Audio.json,19,reason,117.01,117.26,0.25,0
JimmyCarr1_Audio.json,19,they,117.26,117.38,0.12,0
JimmyCarr1_Audio.json,19,tell,117.38,117.63,0.25,0
JimmyCarr1_Audio.json,19,that,117.63,117.79,0.16,0
JimmyCarr1_Audio.json,19,lie,117.79,118.14,0.35,0
JimmyCarr1_Audio.json,19,is,118.33,118.51,0.18,0
JimmyCarr1_Audio.json,19,to,118.51,118.67,0.16,1
JimmyCarr1_Audio.json,19,elicit,118.67,119.04,0.37,0
JimmyCarr1_Audio.json,19,sympathy,119.04,119.48,0.44,0
JimmyCarr1_Audio.json,19,from,119.48,119.65,0.17,0
JimmyCarr1_Audio.json,19,attractive,119.65,120.15,0.5,0
JimmyCarr1_Audio.json,19,female,120.15,120.49,0.34,0
JimmyCarr1_Audio.json,19,audience,120.49,120.88,0.39,0
JimmyCarr1_Audio.json,19,members,120.88,121.39,0.51,0
JimmyCarr1_Audio.json,19,so,121.58,121.77,0.19,0
JimmyCarr1_Audio.json,19,then,121.77,121.93,0.16,0
JimmyCarr1_Audio.json,19,after,121.93,122.19,0.26,0
JimmyCarr1_Audio.json,19,the,122.19,122.28,0.09,0
JimmyCarr1_Audio.json,19,show,122.28,122.73,0.45,1
JimmyCarr1_Audio.json,19,they,122.93,123.04,0.11,0
JimmyCarr1_Audio.json,19,can,123.04,123.16,0.12,0
JimmyCarr1_Audio.json,19,get,123.16,123.34,0.18,0
JimmyCarr1_Audio.json,19,talking,123.34,123.66,0.32,0
JimmyCarr1_Audio.json,19,to,123.66,123.8,0.14,1
JimmyCarr1_Audio.json,19,them,123.8,123.96,0.16,0
JimmyCarr1_Audio.json,19,that,123.96,124.12,0.16,0
JimmyCarr1_Audio.json,19,got,124.12,124.26,0.14,0
JimmyCarr1_Audio.json,19,that,124.26,124.43,0.17,0
JimmyCarr1_Audio.json,19,sympathy,124.43,124.88,0.45,0
JimmyCarr1_Audio.json,19,in,124.88,125.27,0.39,1
JimmyCarr1_Audio.json,19,and,125.4,125.56,0.16,1
JimmyCarr1_Audio.json,19,they,125.56,125.63,0.07,0
JimmyCarr1_Audio.json,19,can,125.63,125.77,0.14,0
JimmyCarr1_Audio.json,19,try,125.77,125.92,0.15,0
JimmyCarr1_Audio.json,19,and,125.92,126.02,0.1,0
JimmyCarr1_Audio.json,19,pick,126.02,126.19,0.17,0
JimmyCarr1_Audio.json,19,them,126.19,126.33,0.14,0
JimmyCarr1_Audio.json,19,up,126.33,126.46,0.13,0
JimmyCarr1_Audio.json,19,and,126.46,126.55,0.09,0
JimmyCarr1_Audio.json,19,ultimately,126.55,127.17,0.62,0
JimmyCarr1_Audio.json,19,try,127.34,127.52,0.18,0
JimmyCarr1_Audio.json,19,and,127.52,127.63,0.11,0
JimmyCarr1_Audio.json,19,sleep,127.63,127.84,0.21,0
JimmyCarr1_Audio.json,19,with,127.84,127.94,0.1,0
JimmyCarr1_Audio.json,19,the,127.94,128.01,0.07,0
JimmyCarr1_Audio.json,19,rest,128.01,128.25,0.24,0
JimmyCarr1_Audio.json,19,assured,128.25,128.75,0.5,0
JimmyCarr1_Audio.json,19,I,129.15,129.29,0.14,1
JimmyCarr1_Audio.json,19,would,129.29,129.47,0.18,1
JimmyCarr1_Audio.json,19,never,129.47,129.69,0.22,0
JimmyCarr1_Audio.json,19,do,129.69,129.87,0.18,1
JimmyCarr1_Audio.json,19,that,129.87,130.12,0.25,1
JimmyCarr1_Audio.json,19,because,130.12,130.55,0.43,1
JimmyCarr1_Audio.json,19,I,130.88,131.01,0.13,1
JimmyCarr1_Audio.json,19,think,131.01,131.2,0.19,0
JimmyCarr1_Audio.json,19,it,131.2,131.28,0.08,0
JimmyCarr1_Audio.json,19,would,131.28,131.43,0.15,0
JimmyCarr1_Audio.json,19,be,131.43,131.53,0.1,0
JimmyCarr1_Audio.json,19,disrespectful,131.53,132.42,0.89,0
JimmyCarr1_Audio.json,19,to,132.42,132.54,0.12,0
JimmyCarr1_Audio.json,19,the,132.54,132.65,0.11,1
JimmyCarr1_Audio.json,19,memory,132.65,133.02,0.37,0
JimmyCarr1_Audio.json,19,of,133.02,133.16,0.14,1
JimmyCarr1_Audio.json,19,my,133.16,133.31,0.15,0
JimmyCarr1_Audio.json,19,wife,133.31,133.76,0.45,0
JimmyCarr1_Audio.json,20,you,140.02,140.15,0.13,0
JimmyCarr1_Audio.json,20,seem,140.15,140.38,0.23,0
JimmyCarr1_Audio.json,20,to,140.38,140.5,0.12,0
JimmyCarr1_Audio.json,20,be,140.5,140.63,0.13,1
JimmyCarr1_Audio.json,20,held,140.63,140.97,0.34,0
JimmyCarr1_Audio.json,21,Mike,142.95,143.23,0.28,0
JimmyCarr1_Audio.json,21,offered,143.23,143.62,0.39,0
JimmyCarr1_Audio.json,21,only,143.62,143.75,0.13,0
JimmyCarr1_Audio.json,21,recently,143.75,144.09,0.34,0
JimmyCarr1_Audio.json,21,had,144.09,144.2,0.11,0
JimmyCarr1_Audio.json,21,a,144.2,144.24,0.04,0
JimmyCarr1_Audio.json,21,proper,144.24,144.78,0.54,0
JimmyCarr1_Audio.json,21,conversation,144.78,145.54,0.76,0
JimmyCarr1_Audio.json,21,about,145.54,145.88,0.34,0
JimmyCarr1_Audio.json,21,****,145.88,146.53,0.65,0
JimmyCarr1_Audio.json,21,some,146.75,147.03,0.28,0
JimmyCarr1_Audio.json,21,of,147.03,147.13,0.1,0
JimmyCarr1_Audio.json,21,you,147.13,147.26,0.13,0
JimmyCarr1_Audio.json,21,may,147.26,147.39,0.13,0
JimmyCarr1_Audio.json,21,share,147.39,147.71,0.32,0
JimmyCarr1_Audio.json,21,her,147.71,147.84,0.13,0
JimmyCarr1_Audio.json,21,sentiment,147.84,148.31,0.47,0
JimmyCarr1_Audio.json,21,you,148.31,148.4,0.09,0
JimmyCarr1_Audio.json,21,said,148.4,148.55,0.15,0
JimmyCarr1_Audio.json,21,to,148.55,148.62,0.07,0
JimmyCarr1_Audio.json,21,me,148.62,148.7,0.08,0
JimmyCarr1_Audio.json,21,she,148.7,148.85,0.15,0
JimmyCarr1_Audio.json,21,said,148.85,149.13,0.28,1
JimmyCarr1_Audio.json,21,I,149.32,149.47,0.15,1
JimmyCarr1_Audio.json,21,don't,149.47,149.96,0.49,0
JimmyCarr1_Audio.json,21,get,149.96,150.25,0.29,1
JimmyCarr1_Audio.json,21,pulled,150.25,150.74,0.49,1
JimmyCarr1_Audio.json,21,I've,150.74,150.88,0.14,0
JimmyCarr1_Audio.json,21,never,150.88,151.11,0.23,0
JimmyCarr1_Audio.json,21,got,151.11,151.47,0.36,1
JimmyCarr1_Audio.json,21,pulled,151.47,151.87,0.4,0
JimmyCarr1_Audio.json,21,why,152.06,152.31,0.25,0
JimmyCarr1_Audio.json,21,would,152.31,152.47,0.16,0
JimmyCarr1_Audio.json,21,I,152.47,152.59,0.12,1
JimmyCarr1_Audio.json,21,want,152.59,152.77,0.18,0
JimmyCarr1_Audio.json,21,to,152.77,152.83,0.06,0
JimmyCarr1_Audio.json,21,watch,152.83,153.23,0.4,0
JimmyCarr1_Audio.json,21,two,153.23,153.42,0.19,0
JimmyCarr1_Audio.json,21,people,153.42,153.79,0.37,0
JimmyCarr1_Audio.json,21,have,153.79,153.99,0.2,0
JimmyCarr1_Audio.json,21,sex,153.99,154.61,0.62,1
JimmyCarr1_Audio.json,22,I,155.41,155.47,0.06,0
JimmyCarr1_Audio.json,22,said,155.47,155.75,0.28,1
JimmyCarr1_Audio.json,23,to,156.72,157.22,0.5,1
JimmyCarr1_Audio.json,24,people,161.72,162.31,0.59,1
JimmyCarr1_Audio.json,26,you've,165.95,166.13,0.18,0
JimmyCarr1_Audio.json,26,lost,166.13,166.43,0.3,0
JimmyCarr1_Audio.json,26,me,166.43,166.61,0.18,1
JimmyCarr1_Audio.json,27,might,169.72,169.93,0.21,0
JimmyCarr1_Audio.json,27,be,169.93,170.05,0.12,0
JimmyCarr1_Audio.json,27,described,170.05,170.61,0.56,0
JimmyCarr1_Audio.json,27,ladies,170.61,170.92,0.31,0
JimmyCarr1_Audio.json,27,gentleman,170.92,171.28,0.36,0
JimmyCarr1_Audio.json,27,as,171.28,171.4,0.12,0
JimmyCarr1_Audio.json,27,a,171.4,171.46,0.06,1
JimmyCarr1_Audio.json,27,sex,171.46,171.77,0.31,0
JimmyCarr1_Audio.json,27,symbol,171.77,172.14,0.37,0
JimmyCarr1_Audio.json,27,net,172.22,172.48,0.26,0
JimmyCarr1_Audio.json,27,symbol,172.48,172.87,0.39,0
JimmyCarr1_Audio.json,27,is,173.09,173.29,0.2,0
JimmyCarr1_Audio.json,27,a,173.29,173.33,0.04,0
JimmyCarr1_Audio.json,27,question,173.33,173.66,0.33,0
JimmyCarr1_Audio.json,27,mark,173.66,174.02,0.36,0
JimmyCarr1_Audio.json,28,followed,176.03,176.41,0.38,0
JimmyCarr1_Audio.json,28,by,176.41,176.6,0.19,0
JimmyCarr1_Audio.json,28,another,176.6,176.9,0.3,1
JimmyCarr1_Audio.json,29,when,178.98,179.13,0.15,1
JimmyCarr1_Audio.json,29,a,179.13,179.17,0.04,0
JimmyCarr1_Audio.json,29,man,179.17,179.44,0.27,0
JimmyCarr1_Audio.json,29,change,179.44,179.82,0.38,0
JimmyCarr1_Audio.json,29,his,179.82,180.04,0.22,0
JimmyCarr1_Audio.json,29,Facebook,180.04,180.56,0.52,0
JimmyCarr1_Audio.json,29,status,180.56,181.03,0.47,0
JimmyCarr1_Audio.json,29,from,181.03,181.24,0.21,0
JimmyCarr1_Audio.json,29,single,181.24,181.76,0.52,0
JimmyCarr1_Audio.json,29,two,181.76,182.08,0.32,1
JimmyCarr1_Audio.json,29,in,182.11,182.27,0.16,1
JimmyCarr1_Audio.json,29,a,182.27,182.33,0.06,1
JimmyCarr1_Audio.json,29,relationship,182.33,183.06,0.73,0
JimmyCarr1_Audio.json,29,only,183.11,183.31,0.2,0
JimmyCarr1_Audio.json,29,think,183.31,183.56,0.25,0
JimmyCarr1_Audio.json,29,it,183.56,183.67,0.11,0
JimmyCarr1_Audio.json,29,should,183.67,183.86,0.19,0
JimmyCarr1_Audio.json,29,say,183.86,184.27,0.41,0
JimmyCarr1_Audio.json,29,under,184.53,184.91,0.38,0
JimmyCarr1_Audio.json,29,new,184.91,185.25,0.34,0
JimmyCarr1_Audio.json,29,management,185.25,185.97,0.72,0
JimmyCarr1_Audio.json,30,I,194.9,194.97,0.07,0
JimmyCarr1_Audio.json,30,didn't,194.97,195.28,0.31,0
JimmyCarr1_Audio.json,30,spend,195.28,195.52,0.24,0
JimmyCarr1_Audio.json,31,too,195.63,195.77,0.14,0
JimmyCarr1_Audio.json,31,much,195.77,196.01,0.24,1
JimmyCarr1_Audio.json,31,time,196.01,196.14,0.13,0
JimmyCarr1_Audio.json,32,I,196.48,196.51,0.03,0
JimmyCarr1_Audio.json,32,go,196.51,196.74,0.23,1
JimmyCarr1_Audio.json,32,from,196.74,197.01,0.27,1
JimmyCarr1_Audio.json,33,a,197.98,198.01,0.03,0
JimmyCarr1_Audio.json,33,husband,198.01,198.47,0.46,0
JimmyCarr1_Audio.json,34,my,202.5,202.68,0.18,1
JimmyCarr1_Audio.json,34,feeling,202.68,203.02,0.34,0
JimmyCarr1_Audio.json,34,most,203.02,203.3,0.28,0
JimmyCarr1_Audio.json,34,young,203.3,203.59,0.29,0
JimmyCarr1_Audio.json,34,women,203.59,203.87,0.28,0
JimmyCarr1_Audio.json,34,make,203.87,204.07,0.2,0
JimmyCarr1_Audio.json,34,a,204.07,204.12,0.05,0
JimmyCarr1_Audio.json,34,low,204.12,204.27,0.15,0
JimmyCarr1_Audio.json,34,noise,204.27,204.75,0.48,0
JimmyCarr1_Audio.json,34,in,204.75,204.85,0.1,0
JimmyCarr1_Audio.json,34,the,204.85,204.92,0.07,0
JimmyCarr1_Audio.json,34,bedroom,204.92,205.25,0.33,0
JimmyCarr1_Audio.json,34,my,205.25,205.38,0.13,0
JimmyCarr1_Audio.json,34,guest,205.38,205.63,0.25,0
JimmyCarr1_Audio.json,34,and,205.63,205.72,0.09,0
JimmyCarr1_Audio.json,34,expect,205.72,206.08,0.36,0
JimmyCarr1_Audio.json,35,to,206.29,206.35,0.06,0
JimmyCarr1_Audio.json,35,see,206.35,206.5,0.15,0
JimmyCarr1_Audio.json,35,anyone,206.5,206.76,0.26,0
JimmyCarr1_Audio.json,35,at,206.76,206.84,0.08,0
JimmyCarr1_Audio.json,35,their,206.84,206.99,0.15,0
JimmyCarr1_Audio.json,35,winter,206.99,207.37,0.38,0
JimmyCarr1_Audio.json,36,I,214.94,215.08,0.14,1
JimmyCarr1_Audio.json,36,was,215.08,215.23,0.15,0
JimmyCarr1_Audio.json,36,in,215.23,215.34,0.11,0
JimmyCarr1_Audio.json,36,bed,215.34,215.54,0.2,0
JimmyCarr1_Audio.json,36,with,215.54,215.64,0.1,0
JimmyCarr1_Audio.json,36,the,215.64,215.7,0.06,0
JimmyCarr1_Audio.json,36,go,215.7,215.9,0.2,1
JimmyCarr1_Audio.json,36,recently,215.9,216.24,0.34,0
JimmyCarr1_Audio.json,36,she,216.24,216.4,0.16,0
JimmyCarr1_Audio.json,36,said,216.4,216.55,0.15,0
JimmyCarr1_Audio.json,36,to,216.55,216.62,0.07,0
JimmyCarr1_Audio.json,36,me,216.62,216.69,0.07,0
JimmyCarr1_Audio.json,36,she,216.69,216.84,0.15,0
JimmyCarr1_Audio.json,36,said,216.84,217.0,0.16,0
JimmyCarr1_Audio.json,36,I,217.0,217.04,0.04,0
JimmyCarr1_Audio.json,36,want,217.04,217.29,0.25,1
JimmyCarr1_Audio.json,36,tonight,217.29,217.86,0.57,0
JimmyCarr1_Audio.json,37,to,218.33,218.42,0.09,0
JimmyCarr1_Audio.json,37,be,218.42,218.53,0.11,0
JimmyCarr1_Audio.json,37,magical,218.53,219.17,0.64,0
JimmyCarr1_Audio.json,38,and,219.44,219.6,0.16,1
JimmyCarr1_Audio.json,38,a,219.6,219.63,0.03,0
JimmyCarr1_Audio.json,38,boss,219.63,220.26,0.63,0
JimmyCarr1_Audio.json,39,after,220.67,220.96,0.29,0
JimmyCarr1_Audio.json,39,we,220.96,221.06,0.1,0
JimmyCarr1_Audio.json,39,had,221.06,221.26,0.2,1
JimmyCarr1_Audio.json,39,sex,221.26,221.87,0.61,1
JimmyCarr1_Audio.json,40,appears,222.62,222.99,0.37,0
